species,geo_distance,env_distance,phylo_distance
Hylophilus pectoralis,9489220.1893636,3.171616862276525,133.98235063852744
Hylophilus poicilotis,9566044.468554458,3.40320878813217,133.97898437922132
Hylophilus semicinereus,9483549.633517593,4.158723486075873,133.97926913301814
Hylophilus thoracicus,9474080.4574385,3.073265487769927,133.97898437922132
Hylophylax naevioides,9567769.845758155,4.436760365275503,146.75477966528982
Hylophylax naevius,9489815.73751687,4.137672113950439,146.75477966528982
Hylophylax punctulatus,9494737.427114174,4.158782597255444,146.7558450089337
Hylorchilus navai,9805993.18337573,5.726173544701197,130.56829563446695
Hylorchilus sumichrasti,9841085.67714257,4.212655198667448,130.56829563446695
Hymenolaimus malacorhynchos,10675154.049654847,5.590794207267132,187.58844340641352
Hymenops perspicillatus,9751666.310243532,3.5714263013656526,144.1967419257458
Hypargos margaritatus,9239938.201130353,3.5944750752805312,128.32223710835873
Hypargos niveoguttatus,9040919.478412827,3.3399401158946724,128.32223710835873
Hypergerus atriceps,9045877.737898843,3.40917961974848,129.23967041779042
Hypnelus ruficollis,9503512.598357394,3.2251300394665265,163.98002541857986
Hypocnemis cantator,9488144.083762828,3.9412350213861465,146.73660667940356
Hypocnemis flavescens,9483021.310532121,6.637837006235951,146.73867726510642
Hypocnemis hypoxantha,9534319.50862094,3.7811610214721036,146.7364560359097
Hypocnemis ochrogyna,9540414.590226524,3.193366950489714,146.73503671708306
Hypocnemis peruviana,9546030.296970483,4.224772849670987,146.73503671708306
Hypocnemis striata,9484794.58011596,3.8147210763507333,146.73660667940356
Hypocnemis subflava,9621857.078847628,3.2696362129486762,146.74079531294848
Hypocnemoides maculicauda,9504573.832606992,3.409079956448853,146.75702226762297
Hypocnemoides melanopogon,9483859.374981582,4.108269273603013,146.75702226762297
Hypocolius ampelinus,9237451.227059025,5.40097594564469,131.094755755883
Hypocryptadius cinnamomeus,10537494.442126209,5.885025659818331,129.1378150839984
Hypoedaleus guttatus,9522614.163797596,3.0209292606206044,146.74183662138861
Hypopyrrhus pyrohypogaster,9546091.904761527,5.245547626806138,126.67534381214026
Hypositta corallirostris,9381324.527265653,3.1014691340740717,134.504821668539
Hypothymis azurea,9968984.17370804,3.34173847636134,133.76261558127095
Hypothymis coelestis,10473175.929104557,4.320777657634667,133.76171116853945
Hypothymis helenae,10471933.27869947,4.341781285757584,133.76171116853945
Hypsipetes borbonicus,9568015.67362765,3.2703878167312954,129.60180799203977
Hypsipetes crassirostris,9404851.04475088,4.170780127527708,129.60222010626907
Hypsipetes leucocephalus,10045176.781472722,3.67904869106043,129.60214148966298
Hypsipetes madagascariensis,9360398.851813322,3.099951191089713,129.6017156168004
Hypsipetes olivaceus,9602731.758114126,3.6225774124162133,129.6017156168004
Hypsipetes parvirostris,9208064.772216355,4.306392889152789,129.60214148896324
Ibidorhyncha struthersii,9793196.259349152,5.601982520723148,166.7591391012088
Ibycter americanus,9487629.297222376,3.9008657667330016,165.27839402850304
Icteria virens,9858725.719399054,5.455176399439662,126.88733217128792
Icterus abeillei,9925119.938678129,4.1687921391841565,126.68617775078361
Icterus auratus,9698745.979438098,3.3039498339016067,126.68717499194582
Icterus auricapillus,9499302.115774529,3.281624012067961,126.68495587823806
Icterus bonana,9491149.291460259,3.6376999007273936,126.68500910291336
Icterus cayanensis,9490884.990965564,3.807187951214821,126.68495587823806
Icterus chrysater,9514145.810434036,3.0489352650839563,126.69021932220689
Icterus croconotus,9550649.066359691,3.211406114490625,126.6862241667275
Icterus cucullatus,10082211.925581658,4.266454359144154,126.68672020928484
Icterus dominicensis,9512203.834340168,3.0728646385326743,126.68606973780288
Icterus galbula,9771447.164024578,5.048085055062297,126.68617775078361
Icterus graceannae,9692055.149420802,5.129598399979575,126.69217243103017
Icterus graduacauda,9862228.100042947,3.8870371624549875,126.69021932220689
Icterus gularis,9772544.496543963,3.3052283380845866,126.68700978347402
Icterus icterus,9479249.120182827,3.0856429178180735,126.69158472765666
Icterus jamacaii,9453460.71497988,3.407035702652272,126.69158472765666
Icterus laudabilis,9489868.902384616,3.8582253734115866,126.6850543254735
Icterus leucopteryx,9547566.487420248,3.7225443575630552,126.68738813815763
Icterus maculialatus,9749926.26860021,3.0669924052908026,126.69310581848057
Icterus mesomelas,9610811.89992543,3.0804464308572603,126.69303732509708
Icterus nigrogularis,9477972.957005674,3.785439076959646,126.68700978347402
Icterus parisorum,9976946.343092958,4.511048355506168,126.69100547265491
Icterus pectoralis,9727963.273267299,3.0804483972568297,126.69217243103017
Icterus prosthemelas,9704526.08658024,3.060601394123249,126.6883914711168
Icterus pustulatus,9960349.038562419,3.5404581452942545,126.68748152708952
Icterus spurius,9742437.303433675,3.6310611865407707,126.68613598189043
Icterus wagleri,9957951.619995926,3.83051278249793,126.69134644294745
Ictinia mississippiensis,9586099.039358413,3.170692943699776,163.99514596682974
Ictinia plumbea,9494697.66408421,3.1215690911604685,163.99514596682974
Idiopsar brachyurus,9645585.379214348,4.899286906584004,126.45068336413901
Ifrita kowaldi,10537903.084179014,5.240566651803273,134.02888386958927
Ilicura militaris,9497502.257592145,3.018777003845293,145.02198666591207
Illadopsis albipectus,8911914.041326977,3.656191620886254,128.8866843389277
Illadopsis cleaveri,8949657.091010239,3.2174582805534744,128.8866843389277
Illadopsis fulvescens,8906360.18721378,3.2177704052538716,128.89010398751302
Illadopsis puveli,9159646.272400135,3.1520329031476906,128.8869749845472
Illadopsis pyrrhoptera,8942877.468807375,3.114714628831606,128.88917095933945
Illadopsis rufescens,9157423.743720833,3.1750546801746267,128.8869749845472
Illadopsis rufipennis,8944026.11873387,3.2202332241363076,128.88917095933945
Incana incana,9287045.616187813,4.3623569373811195,129.24032650734893
Incaspiza laeta,9683713.496512879,3.5895023113022617,126.45540029298844
Incaspiza ortizi,9682442.19573457,3.179650513380832,126.45466802001498
Incaspiza personata,9693686.353253122,3.627430852507209,126.45466802001498
Incaspiza pulchra,9711785.460359316,4.541353882383546,126.45447629392497
Incaspiza watkinsi,9664352.287012897,3.059870449037384,126.45447629392497
Indicator archipelagicus,10530466.783466417,5.278609210729141,162.20166436229573
Indicator exilis,8917285.774094319,3.1351718872568144,162.1910123112112
Indicator indicator,8918932.485452747,3.3193992874654077,162.19230206079794
Indicator maculatus,8949240.220071878,3.133585258969255,162.19145424508602
Indicator meliphilus,9030743.72958226,3.325347478630949,162.19292131385427
Indicator minor,8914622.715887073,3.590031712366565,162.1910123112112
Indicator pumilio,8943900.355032964,3.035504014560392,162.20159350184642
Indicator variegatus,9034160.880154045,3.3171074994491137,162.19145424508602
Indicator willcocksi,8911432.62242227,3.2130582322411114,162.20159350184642
Indicator xanthonotus,9845839.100611314,3.310226506644824,162.1911700729298
Inezia caudata,9478287.15251495,3.343685985656677,144.31632843367709
Inezia inornata,9579518.141134711,3.2273894256278117,144.3162508482728
Inezia subflava,9482625.284878427,4.216543158059233,144.3162508482728
Inezia tenuirostris,9487157.102759449,3.671901790492638,144.31632843367709
Iodopleura fusca,9488908.22389309,4.035947079463905,145.23602435438625
Iodopleura isabellae,9496760.468545765,4.136495672463596,145.23602435438625
Iodopleura pipra,9492338.587334428,3.0567097584114102,145.23692011041982
Iole propinqua,10167543.292408116,3.0606234255629836,129.62433341893066
Irania gutturalis,9228088.773552973,5.260060358631403,128.92640842511994
Irediparra gallinacea,10519281.575253088,3.6116235354392354,166.76295010575174
Irena cyanogastra,10470894.708077077,4.251474419152017,129.96134030664174
Irena puella,10130197.223321753,3.3027972446229166,129.96134030664174
Iridophanes pulcherrimus,9662400.912470223,3.2732694915444998,126.47887813232893
Iridosornis analis,9656812.55830423,3.214500267754027,126.43170274846352
Iridosornis jelskii,9648889.37829218,3.096419571283511,126.43200495114839
Iridosornis porphyrocephalus,9521136.159041453,5.096738179492747,126.43170274846352
Iridosornis reinhardti,9669250.354711236,3.2756687905049846,126.43160830070376
Iridosornis rufivertex,9590625.787712364,3.8968059194774294,126.43160830070376
Ithaginis cruentus,10013119.93855058,5.029736301892048,187.37006268383166
Ixobrychus cinnamomeus,10161993.091716327,3.154987955007696,167.41836721584716
Ixobrychus eurhythmus,10169157.515702615,6.650223946038149,167.41836721584716
Ixobrychus exilis,9720279.614965878,3.516631266544281,167.4027495634455
Ixobrychus flavicollis,10167064.844065355,3.156002670670449,167.4191320557933
Ixobrychus involucris,9705089.466287147,3.8328714895317693,167.4180567505977
Ixobrychus minutus,8910750.261757338,3.0222981919712697,167.41453860794618
Ixobrychus sinensis,10174882.70809525,3.6429394784733247,167.41453860794618
Ixobrychus sturmii,8912318.827488497,3.811512034708308,167.4027495634455
Ixonotus guttatus,8908138.13240669,3.2240555763892482,129.60525987089318
Ixos malaccensis,10530486.314042319,5.3145940317236136,129.61821973386313
Jabiru mycteria,9516355.781104917,3.137064640666149,167.5716580125463
Jacamaralcyon tridactyla,9499110.138490317,3.0198061188007888,164.12336461947572
Jacamerops aureus,9489141.81094503,4.131457158197062,164.127760030098
Jacana jacana,9504259.041851489,3.0576151561854816,166.75857963266103
Jacana spinosa,9769481.92878983,3.101949232856143,166.75857963266103
Jubula lettii,8906154.191077746,3.2821816809104165,164.4902723588036
Junco hyemalis,9911107.038661944,5.510880999478954,126.65586199853023
Junco insularis,10234380.886387654,4.250829403136609,126.65667910990948
Junco phaeonotus,9958834.404607678,3.966070385352111,126.65586199853023
Junco vulcani,9629016.98100685,4.366742047855756,126.65667910990948
Jynx ruficollis,9263634.647383835,3.262259123610931,162.0819769916053
Jynx torquilla,9541972.706656314,6.155863498295834,162.0819769916053
Kakamega poliothorax,8943359.992553141,3.086714843074282,129.1378150839984
Kaupifalco monogrammicus,8908624.174720583,3.4856660300970175,164.12052114039835
Kenopia striata,10391991.565189015,5.612177558721125,128.89817704918218
Ketupa flavipes,10186139.915507508,3.7085249904135558,164.43271860399827
Ketupa ketupu,10202195.133936549,4.2478525354985885,164.43204327253457
Ketupa zeylonensis,9869674.089174777,3.3553298636824636,164.43204327253457
Klais guimeti,9615528.918463528,4.10484102505981,162.61423751238652
Knipolegus aterrimus,9795789.981454493,3.6222163286242313,144.1870195152709
Knipolegus cyanirostris,9571529.579383984,3.018776131555418,144.18763858341867
Knipolegus franciscanus,9458029.360572308,3.7411320964603543,144.18820467299693
Knipolegus hudsoni,9727961.293515116,3.9113203024588277,144.18755341323765
Knipolegus lophotes,9513924.884539261,3.143810460786671,144.18777606932133
Knipolegus nigerrimus,9483851.55654088,3.160872896799888,144.18777606932133
Knipolegus orenocensis,9481208.07444026,3.584175258408879,144.19548245382487
Knipolegus poecilocercus,9484303.721037876,4.142034496742919,144.1870195152709
Knipolegus poecilurus,9578484.448162846,4.419253109446941,144.19435004011189
Knipolegus signatus,9663242.427152125,3.217991067896008,144.18763858341867
Knipolegus striaticeps,9669250.980373261,3.909607231045728,144.18774093238588
Kupeornis chapini,8938327.175798843,3.089832813143096,128.79533715920616
Kupeornis gilberti,8964132.663409572,3.7804711067267447,128.79533715920616
Kupeornis rufocinctus,8942803.481703438,3.460600627610786,128.79556538150982
Lacedo pulchella,10209041.516944153,4.406311138563553,163.9812956237438
Lafresnaya lafresnayi,9618869.52519799,3.3943711361921136,162.67735891181871
Lagonosticta larvata,9020857.763560668,3.497114176626267,128.31521284892003
Lagonosticta nitidula,8997439.598082693,3.319020595946879,128.31485914182196
Lagonosticta rara,8966175.96494048,3.3966707335494317,128.31521284892003
Lagonosticta rhodopareia,9093910.229748597,3.759874310678785,128.31393835655857
Lagonosticta rubricata,8916118.53234604,3.369331357371032,128.31485804196828
Lagonosticta rufopicta,8987562.101109825,3.4068924756000105,128.31485914182196
Lagonosticta sanguinodorsalis,8960860.159352504,3.5907617837117742,128.31329194017454
Lagonosticta senegala,8905906.063588552,3.6365393431269744,128.31567767727887
Lagonosticta umbrinodorsalis,8942014.482359465,3.36771099544813,128.31329194017454
Lagonosticta virata,9167813.536604302,4.449206487219064,128.31354827788817
Lagopus lagopus,9754382.807470763,6.157250355375045,187.31260585408478
Lagopus leucura,10084961.195186518,5.519452720938147,187.31342382778604
Lagopus muta,9925326.564928047,8.241353046135005,187.31260585408478
Lalage atrovirens,10527906.871258738,5.5629085283890305,134.6058431173956
Lalage aurea,10537182.235478546,4.689728512388576,134.6019331840394
Lalage leucomela,10561848.444085466,3.5227061215836426,134.6058431173956
Lalage leucopyga,10734268.691219235,3.5489690849589577,134.60273237703683
Lalage leucopygialis,10540773.327929068,4.0989958421024,134.6111259837666
Lalage maculosa,10887102.37155997,4.886077706062483,134.60232384211943
Lalage melanoleuca,10472260.806807294,3.4046872855369528,134.6122294950699
Lalage moesta,10516420.583606405,3.251742775532815,134.628611706035
Lalage nigra,10529861.900892934,5.176414915335101,134.6111259837666
Lalage sharpei,11006533.112539623,7.089308867635313,134.6034017399555
Lalage sueurii,10541442.551108044,3.9834076480136553,134.60212057427768
Lalage tricolor,10495935.646916939,4.754258209445275,134.60212057427768
Lampornis amethystinus,9974724.941199167,3.0866874006301845,162.63748433885922
Lampornis calolaemus,9637993.343110977,4.348528621801142,162.63571318840872
Lampornis castaneoventris,9614373.36728472,4.396788739398716,162.63571318840872
Lampornis clemenciae,9971704.37942966,3.9496063702748985,162.63826063007718
Lampornis hemileucus,9617460.964942496,5.016992006252692,162.64619569259477
Lampornis sybillae,9666585.991497504,3.0793632923488796,162.6366270684984
Lampornis viridipallens,9751600.178550981,3.022283305424553,162.63666264515396
Lamprolaima rhami,9747149.604854356,3.017475918339659,162.64619569259477
Lamprolia victoriae,10915428.082734467,5.054620145925752,133.97783665800662
Lampropsar tanagrinus,9535230.198099844,4.1947261560828775,126.67534381214026
Lamprospiza melanoleuca,9485474.487143822,3.816760552530569,126.49104891570828
Lamprotornis acuticaudus,9000446.091791045,3.3269102970997495,129.42415985812147
Lamprotornis australis,9111632.064708043,4.673850230458075,129.42922690281446
Lamprotornis caudatus,9010778.123291453,4.715650719314648,129.42799622849424
Lamprotornis chalcurus,8979739.913624601,3.3900593614111445,129.42426971877626
Lamprotornis chalybaeus,8905973.100956958,4.335960685082363,129.4247957176144
Lamprotornis chloropterus,8981697.027406683,3.442721103304976,129.42415985812147
Lamprotornis hildebrandti,9022777.885255236,3.7049531924161463,129.43389862311966
Lamprotornis mevesii,9097277.68094014,4.569991580528062,129.42906984324304
Lamprotornis nitens,9136315.871724552,4.5793141392812435,129.42426971877626
Lamprotornis ornatus,8984283.846151086,3.3727674662364096,129.42539759176194
Lamprotornis pulcher,9012431.849400695,5.684866745717089,129.42645902979106
Lamprotornis purpureus,9001341.588527082,3.39478220168053,129.4246275477174
Lamprotornis purpuroptera,8978382.280849198,3.7334869472316594,129.42799622849424
Lamprotornis shelleyi,9083934.067801468,4.787340178721631,129.43389862311966
Lamprotornis splendidus,8915114.81575671,3.14429834469937,129.42539759176194
Lamprotornis superbus,9063443.166545711,4.783968158163738,129.42645902979106
Laniarius aethiopicus,8921416.036319032,3.4760351948825905,134.46864214225153
Laniarius amboimensis,9002044.05749605,3.475172415708601,134.46903900044245
Laniarius atrococcineus,9124622.809113814,4.594621168754053,134.48787976331855
Laniarius atroflavus,8959823.77737289,3.161802689552061,134.47459462753886
Laniarius barbarus,9101794.913132817,3.2473899736124823,134.4728011594048
Laniarius bicolor,9031916.147528475,4.097969354964058,134.47370656735688
Laniarius brauni,8968854.796404164,3.2576401863979005,134.46877940031155
Laniarius erythrogaster,8947528.982415192,3.706669604855289,134.4728011594048
Laniarius ferrugineus,9250627.721213492,3.597965329338809,134.46864214225153
Laniarius fuelleborni,9047691.091731522,3.264131467558174,134.48226684273817
Laniarius funebris,9031866.772014309,3.7559493588762995,134.47460010701366
Laniarius leucorhynchus,8906081.391631484,3.28451318625502,134.48787976331855
Laniarius luehderi,8942757.194830222,3.2145545483111237,134.47599890396992
Laniarius mufumbiri,8961294.102559187,3.0432165236770157,134.4740575906333
Laniarius poensis,8961168.358940164,3.182167756455371,134.48226684273817
Laniarius ruficeps,9104921.158091648,4.7989971051182865,134.47599890396992
Laniarius turatii,9242508.805180151,4.587200587921461,134.47096110295988
Laniisoma buckleyi,9630778.968983274,3.1940039465472125,145.24518533010803
Laniisoma elegans,9494986.013005003,3.043026721646784,145.24518533010803
Lanio aurantius,9745864.264227282,3.0971223631927662,126.45024482677368
Lanio fulvus,9483312.432771932,3.9961786201586675,126.450965460972
Lanio leucothorax,9630695.46102674,4.396109906051957,126.45024482677368
Lanio versicolor,9514913.79031397,3.8041047333692775,126.45125264223478
Laniocera hypopyrra,9487420.665805355,4.1260982079996875,145.24440278262864
Laniocera rufescens,9603417.169580283,4.361900165368041,145.24440278262864
Lanioturdus torquatus,9076458.718088508,4.658628510692642,134.52566432899872
Lanius bucephalus,10217175.329368046,5.633751504381335,133.84272917083723
Lanius cabanisi,9055210.619608682,3.9126953797961628,133.88354194644447
Lanius collaris,8955510.053785272,3.3543253409550386,133.85047124893586
Lanius collurio,9358226.20657308,6.1486135501422305,133.8430182055524
Lanius collurioides,10117453.295217043,3.130877136586751,133.8442891331894
Lanius cristatus,10013582.232425045,8.148072415938774,133.84250082040188
Lanius dorsalis,9056517.056975538,4.750114590078394,133.8502326751821
Lanius excubitor,9370495.089014033,6.132749850942951,133.8425067477408
Lanius excubitoroides,8956117.043579059,5.4624971439687995,133.86858170214367
Lanius gubernator,8956668.504415086,3.7874811686369014,133.8426121657828
Lanius isabellinus,9883580.376374649,3.739745430323618,133.84349803850165
Lanius ludovicianus,9874497.36317233,5.375454818606943,133.84270001859244
Lanius mackinnoni,8944474.489377318,3.3379593710889224,133.85047124893586
Lanius meridionalis,9289143.222859327,4.523292736202068,133.8426121657828
Lanius minor,9346268.119440874,6.237891964848325,133.8508183219997
Lanius newtoni,8994560.194648428,3.764073838508377,133.84262472189045
Lanius nubicus,8991202.308262333,5.560107342621853,133.85578031840512
Lanius schach,9830179.96395958,4.099384421652773,133.84314354467767
Lanius senator,8959485.502382651,3.4058716756526537,133.8508183219997
Lanius somalicus,9151851.223174296,4.803185183060226,133.84262472189045
Lanius souzae,8979742.31140308,3.3288820428950054,133.8430182055524
Lanius sphenocercus,10165626.697467059,5.441278438553657,133.8425067477408
Lanius tephronotus,9927130.659352308,3.123159271142103,133.84250082040188
Lanius tigrinus,10192357.73197075,3.938180265870342,133.84400260510466
Lanius validirostris,10455971.12485652,5.802827112661675,133.86858170214367
Lanius vittatus,9556379.447196009,4.163280835668034,133.84400260510466
Larosterna inca,9858937.87636899,4.4488380431291485,165.5699806507235
Larus argentatus,9392346.161545753,5.860010167660236,165.44772291208267
Larus armenicus,9166226.87053808,4.325059857881594,165.44759230751296
Larus atlanticus,9941868.8351904,5.0413116676265854,165.44929339812523
Larus atricilla,9659163.688049419,3.685209152249768,165.46080279275475
Larus audouinii,9226413.663223233,4.149726674114264,165.4548480956768
Larus belcheri,9796157.361668058,4.433832946879944,165.45380586633468
Larus brunnicephalus,9872758.443785138,3.400479277100137,165.46472408447138
Larus bulleri,10667036.853295248,4.2580163545606835,165.46463041865965
Larus cachinnans,9207475.73715498,5.541540478841849,165.44747376878527
Larus californicus,9929922.773769598,6.009608717324295,165.44746440905593
Larus canus,9528341.811378535,6.140456756301983,165.44888629058187
Larus cirrocephalus,8920856.128482366,3.3360272285143036,165.46430244121873
Larus crassirostris,10353200.568247726,3.3234645747751363,165.45380586633468
Larus delawarensis,9867157.697686955,5.510231533935523,165.44929339812523
Larus dominicanus,9891937.710982053,4.042358317287912,165.4476471570953
Larus fuliginosus,9881804.158684732,3.5244106339929524,165.46067810114778
Larus fuscus,9213894.279801229,6.144542513662584,165.44784868059276
Larus genei,9222409.98975787,6.209263000763197,165.46818227304328
Larus glaucescens,10278611.838423897,5.610257994153215,165.4474805341389
Larus glaucoides,9592709.857984874,8.699291193629067,165.44747376869654
Larus hartlaubii,9248571.869893309,4.15527465434421,165.46430244121873
Larus heermanni,10146882.988740917,5.100604550295215,165.44930872592207
Larus hemprichii,9208411.990651328,4.4998692298265794,165.45470160805363
Larus hyperboreus,9658748.433930973,5.035163542414264,165.44772291208267
Larus ichthyaetus,9449933.158485778,3.6319923317326626,165.45479725090004
Larus leucophthalmus,9116896.719800957,4.513395902740688,165.45470160805363
Larus livens,10107842.195865043,5.160641678750378,165.44888629058187
Larus maculipennis,9881626.580027677,4.020580271462374,165.46472408447138
Larus marinus,9604201.902802924,4.4863277767116365,165.44759230751296
Larus melanocephalus,9190420.920756377,3.957488671241803,165.45494111340747
Larus michahellis,9241436.554986455,4.5016519356559686,165.4476260402639
Larus modestus,9908069.89765122,4.698794193047148,165.46142877533907
Larus novaehollandiae,10496169.352877561,4.783692611294823,165.46463041865965
Larus occidentalis,10175554.065451026,4.945344447416894,165.448276506777
Larus pacificus,10512715.261276983,4.116452952246965,165.4537421461812
Larus philadelphia,9987493.03279727,6.289925549867587,165.46818227304328
Larus pipixcan,9914505.913139492,6.014412226706392,165.46067810114778
Larus relictus,9829707.36780913,6.623340627620424,165.45587901695615
Larus ridibundus,9306038.228841564,6.139495278433439,165.46455716404216
Larus schistisagus,10281792.81609352,6.5590906742421735,165.44746440905593
Larus serranus,9748194.876423694,4.1349550507307065,165.46452235632626
Laterallus albigularis,9559070.419405293,4.455199828427549,167.04482949730252
Laterallus exilis,9509463.068149535,3.8781871294927632,167.04475378492302
Laterallus jamaicensis,9910637.136536682,3.028214023076117,167.05441806317958
Laterallus leucopyrrhus,9664738.828156563,3.569454894493337,167.0444012883387
Laterallus levraudi,9481908.087266207,3.0750086580409035,167.04543831561878
Laterallus melanophaius,9511020.24432747,3.0643780644174625,167.05441806317958
Laterallus ruber,9743393.67213329,3.0980577758905365,167.0452814881328
Laterallus tuerosi,9696451.23041333,3.843788098328013,167.0444012883387
Laterallus xenopterus,9599625.036328485,3.030302268342967,167.04475378492302
Lathamus discolor,10550557.591320282,4.068216125075263,160.17489124454247
Lathrotriccus euleri,9505755.330587486,3.063344069565564,144.22567151722282
Lathrotriccus griseipectus,9681681.84811601,3.4176341774414376,144.22567151722282
Legatus leucophaius,9493352.802185528,3.878965268170564,144.22832488640586
Leiothrix argentauris,9854686.862091672,3.0569696049358077,128.81989993614238
Leiothrix lutea,10140736.020550504,3.715889859619355,128.81989993614238
Leipoa ocellata,10527084.44904847,4.285025255069372,188.81509197414874
Leonardina woodi,10538054.678972555,4.814341308312008,128.89079161125923
Lepidocolaptes affinis,9870647.363776451,3.0720713123332497,146.02494535517047
Lepidocolaptes albolineatus,9487239.762606513,4.028602099647738,146.0250481706404
Lepidocolaptes angustirostris,9526673.22448343,3.1715658431211606,146.02505133114016
Lepidocolaptes falcinellus,9593498.824984714,4.21843623749202,146.0253460366323
Lepidocolaptes lacrymiger,9541961.87006797,3.3681590972069393,146.02494535517047
Lepidocolaptes leucogaster,10000413.112577545,3.5731436913128793,146.02535808361014
Lepidocolaptes souleyetii,9512912.996482272,3.3601176320688184,146.0250481706404
Lepidocolaptes squamatus,9471367.356972309,3.019064769936517,146.0253460366323
Lepidopyga coeruleogularis,9543972.979553575,3.2664163398663906,162.51885836074104
Lepidopyga goudoti,9505544.839840714,3.220360339838483,162.51885836074104
Lepidopyga lilliae,9510320.809146177,3.73614893845575,162.51894102687467
Lepidothrix coeruleocapilla,9656550.856919888,3.2718484446303027,145.0103028828649
Lepidothrix coronata,9525515.118534556,4.375050983382516,145.01065566218398
Lepidothrix iris,9477555.676204965,3.422656206235343,145.0109542931034
Lepidothrix isidorei,9586916.184382118,3.073881270876696,145.0108363217728
Lepidothrix nattereri,9502765.574589986,3.3168862426209844,145.01100680629605
Lepidothrix serena,9489835.043638622,4.105087619628392,145.01198093507475
Lepidothrix suavissima,9478959.327805253,4.902284447314114,145.0103028828649
Lepidothrix vilasboasi,9487280.604090529,3.8287122346516234,145.01065566218398
Leptasthenura aegithaloides,9985232.063428896,4.620891949780956,145.75637353483057
Leptasthenura andicola,9655327.600202331,4.004570121213332,145.76525041561598
Leptasthenura fuliginiceps,9736028.338924881,4.907253757405028,145.75386662029237
Leptasthenura pileata,9699965.614499224,4.107837174766593,145.75386662029237
Leptasthenura platensis,9785975.965217374,3.949444301819209,145.75686888243234
Leptasthenura setaria,9568624.334345993,4.132409534086949,145.7652504146149
Leptasthenura striata,9704867.766425353,4.158058753346185,145.75637353483057
Leptasthenura striolata,9577647.406738903,3.5120353868649636,145.75401953438325
Leptasthenura xenothorax,9658932.54773308,4.089452815536526,145.75476118051134
Leptodon cayanensis,9491688.401142677,3.1287537184604246,164.61642900286824
Leptodon forbesi,9426854.775844574,3.232734793429575,164.61642900286824
Leptopoecile elegans,9915445.886457872,5.390074260703991,129.80974285845153
Leptopoecile sophiae,9848418.590487767,5.330357335222272,129.80974285845153
Leptopogon amaurocephalus,9508569.59121585,3.05977171177213,144.89487160333888
Leptopogon rufipectus,9508721.99397641,3.4294368622577105,144.89496748068171
Leptopogon superciliaris,9549881.088472167,4.101563974183283,144.89487160333888
Leptopogon taczanowskii,9664430.729699643,3.2808968685188415,144.89531636989267
Leptopterus chabert,9360061.389892504,3.2670821867399695,134.5165427591507
Leptoptilos dubius,9807560.233043348,3.213440047439452,167.57521560395742
Leptoptilos javanicus,9787470.076034795,3.4188075367974693,167.57521560395742
Leptosittaca branickii,9546044.978744995,3.125965834189712,160.24283249993468
Leptosomus discolor,9360381.382140655,3.099941554536311,166.25471616017464
Leptotila battyi,9588235.715931872,3.845383680815511,175.65026428439654
Leptotila conoveri,9525098.278050167,3.8918964080444822,175.6506769138584
Leptotila jamaicensis,9696891.55148877,3.277688883176658,175.66176800022862
Leptotila megalura,9685426.591272734,3.6959224331247955,175.65304399657828
Leptotila ochraceiventris,9668434.883523066,3.344715149811187,175.662691209364
Leptotila pallida,9597636.399665706,3.7507192310375603,175.662691209364
Leptotila plumbeiceps,9734673.946766006,3.1589809373133977,175.64979055719962
Leptotila rufaxilla,9494472.477269083,3.069704702764373,175.6514985361739
Leptotila verreauxi,9502155.474183239,3.0660283500168664,175.66176800022862
Lerwa lerwa,9792484.650782568,5.3607957666124735,187.3203911787433
Lesbia nuna,9647895.374356078,3.463827175649057,162.63062480786925
Lesbia victoriae,9680421.872717569,3.8239252262562,162.63062480786925
Lessonia oreas,9715222.609238133,4.956824528819037,144.19990508208053
Lessonia rufa,9845171.398213895,3.577553014919917,144.19990508208053
Leucippus baeri,9694375.497449385,5.16166580319485,162.5582498428429
Leucippus chlorocercus,9530377.473793099,5.950490914114744,162.53146858581712
Leucippus fallax,9485490.726197345,3.557635067921621,162.5582498428429
Leucippus taczanowskii,9676314.056350023,3.3198383121362793,162.5395220921314
Leucochloris albicollis,9579319.363388825,3.018303354467744,162.53146858581712
Leucopsar rothschildi,10544910.90085829,3.3279853161104955,129.4352995905706
Leucopternis kuhli,9509672.945683531,4.1466825397139315,163.93040962771826
Leucopternis melanops,9482382.361880554,4.011109567777387,163.93003856983074
Leucopternis semiplumbeus,9570379.079308802,4.363957500232673,163.93154291828736
Leucosarcia melanoleuca,10569373.505698066,3.9064000059659643,175.73008115237062
Leucosticte arctoa,10046425.8996895,6.842185556429005,128.1524045761613
Leucosticte atrata,10016040.761303792,5.349037544579451,128.15167153296767
Leucosticte australis,9956542.09880887,5.706689841010905,128.15167153296767
Leucosticte brandti,9723692.765254958,6.244097581809771,128.15336380767394
Leucosticte nemoricola,9727095.680770924,6.257279686709959,128.15849180933793
Leucosticte tephrocotis,10129971.005282927,5.095286132802788,128.15169195379613
Lewinia mirifica,10470894.871216372,3.3953695908771375,167.06739754352876
Lewinia muelleri,10610692.900996171,5.231123258036192,167.06739754352876
Lewinia pectoralis,10551772.26885866,3.8724672939074467,167.06934904096175
Lichenostomus cratitius,10512829.852379154,4.225093192448575,137.80936032957305
Lichenostomus melanops,10558062.006150333,4.096449470767598,137.894427252878
